id,city,state,yob
HXZ-12956486-a-632135-NF,#N/A,#N/A,11
HYA-16169058-1-003922-ad,#N/A,#N/A,8
HYA-32740530-w-935617-qw,#N/A,#N/A,3
HYB-63991322-x-558130-za,Jamaica,New York,5
HYB-89511476-v-721445-vQ,#N/A,#N/A,13
HYB-93762889-1-881631-nI,Denver,Colorado,9
HYC-26495935-H-654181-p8,#N/A,#N/A,4
HYC-38934574-H-156495-3n,Newport News,Virginia,11
HYD-46718326-s-062027-ZE,#N/A,#N/A,2
HYD-65169588-7-263574-Tt,Wichita,Kansas,11
HYE-71964171-S-454533-q5,Seattle,Washington,3
HYE-94894571-g-323412-ji,Macon,Georgia,4
HYF-02046130-c-043480-Ro,Odessa,Texas,11
HYF-21549510-d-910385-89,Arlington,Texas,10
HYF-47024748-i-305522-cD,Indianapolis,Indiana,13
HYF-64433615-J-654522-Ze,Austin,Texas,8
HYG-40199764-v-694928-XJ,Saint Cloud,Minnesota,2
HYG-53564495-K-626049-x4,#N/A,#N/A,6
HYG-63663620-8-099167-xB,Riverside,California,6
HYH-10768203-g-601863-xq,Shawnee Mission,Kansas,8
HYH-87375769-7-582949-ZR,Charleston,West Virginia,11
HYK-48417566-Z-553496-1q,Roanoke,Virginia,8
HYL-01529184-6-254160-L9,Missoula,Montana,9
HYL-07636995-I-637062-sd,Port Saint Lucie,Florida,1
HYL-14969650-6-051576-74,Houston,Texas,9
HYL-54884285-l-683706-rB,San Antonio,Texas,12
HYM-54606113-5-559358-xE,Augusta,Georgia,2
HYO-34241555-4-315952-P5,San Jose,California,10
HYO-58573093-l-552473-pJ,#N/A,#N/A,11
HYO-60330987-E-308144-5m,Newton,Massachusetts,3
HYO-81411848-j-352623-E1,Richmond,Virginia,1
HYQ-06765291-3-780060-vy,#N/A,#N/A,11
HYQ-09121938-b-933517-Z5,Saginaw,Michigan,12
HYQ-24979731-G-640526-qf,Apache Junction,Arizona,8
HYQ-71821941-w-841727-n9,Jamaica,New York,10
HYR-11551102-9-359968-Iv,Palm Bay,Florida,7
HYR-63701591-d-633102-On,#N/A,#N/A,5
HYR-83114070-a-899257-y3,Oklahoma City,Oklahoma,11
HYS-15842333-c-311668-PZ,New Orleans,Louisiana,4
HYT-62964963-u-128626-E8,#N/A,#N/A,5
HYU-43780382-6-894723-Bn,Des Moines,Iowa,2
HYV-02801080-E-431671-6v,#N/A,#N/A,11
HYV-18397826-M-303192-o4,Charlotte,North Carolina,5
HYV-49958335-v-508223-er,Odessa,Texas,3
HYX-16958040-o-642710-6x,#N/A,#N/A,2
HYY-54163037-2-083913-zB,Visalia,California,12
HYY-84694308-L-840697-ax,Monroe,Louisiana,5
HYY-89984297-4-573076-av,Pittsburgh,Pennsylvania,12
HYZ-10519229-8-013784-Lc,Bronx,New York,10
HYZ-12356558-H-310332-UO,Dallas,Texas,4
HZA-47499636-I-704454-mG,Kansas City,Missouri,3
HZA-95048149-z-684942-4f,Los Angeles,California,11
HZB-34996322-5-830877-KM,#N/A,#N/A,8
HZB-55057179-r-089920-Xl,#N/A,#N/A,6
HZC-19705952-V-288727-Wi,Seattle,Washington,13
HZC-89484562-p-255035-AR,Dayton,Ohio,10
HZD-25039520-v-342891-DC,Memphis,Tennessee,2
HZD-40678119-k-380790-sN,Oklahoma City,Oklahoma,1
HZE-37831007-Z-352855-SM,Bridgeport,Connecticut,9
HZF-44330609-W-098413-4j,Hartford,Connecticut,0
HZF-86464135-v-354485-iu,Sarasota,Florida,7
HZF-89926395-m-865223-ju,Syracuse,New York,1
HZG-14305414-v-046167-sk,#N/A,#N/A,4
HZH-26500007-p-597240-vU,#N/A,#N/A,10
HZH-71056934-Z-342027-UI,Dallas,Texas,2
HZI-05081776-T-468335-FA,#N/A,#N/A,1
HZI-40550540-v-780139-NN,Cleveland,Ohio,12
HZJ-19150566-U-542718-YS,Miami,Florida,0
HZJ-60181370-C-033806-xn,Montgomery,Alabama,11
HZL-56742109-8-888075-CG,Brooklyn,New York,10
HZL-64504226-5-651536-WX,Columbus,Ohio,10
HZM-94133343-B-757755-uK,#N/A,#N/A,2
HZM-98191381-3-341914-M1,Pasadena,California,8
HZN-40664660-9-246601-px,#N/A,#N/A,7
HZN-64285876-j-100346-Wo,#N/A,#N/A,0
HZO-81279680-z-347023-yv,#N/A,#N/A,4
HZP-35813246-P-740771-Eq,Sioux Falls,South Dakota,4
HZQ-06714002-t-464326-mh,New York City,New York,10
HZQ-45755573-N-653038-i4,#N/A,#N/A,7
HZQ-71010544-T-359937-zO,#N/A,#N/A,12
HZS-29153414-g-773447-YG,Sunnyvale,California,7
HZS-60641026-Y-984121-te,Huntington,West Virginia,7
HZT-56220815-r-701522-5k,Miami,Florida,9
HZT-64021294-G-375806-Fb,Fort Lauderdale,Florida,1
HZT-68936039-4-598229-2f,Indianapolis,Indiana,2
HZT-76796888-8-510874-3o,Huntington,West Virginia,0
HZT-94403451-I-776411-PW,Miami,Florida,10
HZU-02903392-f-071870-1d,Charlotte,North Carolina,9
HZU-94766980-I-764476-6G,Suffolk,Virginia,0
HZV-03808782-i-020343-Zp,Knoxville,Tennessee,2
HZV-61588609-I-883581-Kc,Washington,District of Columbia,7
HZV-90901340-I-259252-zj,Sioux Falls,South Dakota,12
HZW-85197549-1-533907-Cp,Fresno,California,10
HZX-40335468-c-142832-8y,#N/A,#N/A,11
HZX-57540856-P-760144-Pq,#N/A,#N/A,3
HZY-12552373-r-793991-ZV,#N/A,#N/A,12
IAA-40064615-k-749671-Xo,Rochester,New York,2
IAA-65082350-u-715038-mv,Washington,District of Columbia,10
IAB-32096470-F-699912-xQ,#N/A,#N/A,1
IAB-37257154-I-705574-jW,#N/A,#N/A,8
IAC-45266731-4-425447-uP,Corpus Christi,Texas,11
IAD-24833127-H-882824-Or,Jamaica,New York,5
IAD-58516794-A-272127-wQ,#N/A,#N/A,10
IAE-93615845-r-386117-Xf,Las Vegas,Nevada,1
IAF-44637541-0-553648-Z5,Sacramento,California,3
IAF-67600629-s-802642-Wd,Saint Louis,Missouri,9
IAG-08175643-n-076868-6E,Lansing,Michigan,12
IAG-92197754-8-921668-n0,#N/A,#N/A,12
IAH-09668773-c-342751-ey,Mesa,Arizona,3
IAH-17636083-q-507842-dZ,Albuquerque,New Mexico,7
IAH-27220014-y-970498-tk,Alexandria,Virginia,3
IAH-59202284-Y-724775-Vu,Bronx,New York,5
IAI-14381041-9-504869-3H,Cape Coral,Florida,4
IAI-75234947-r-256473-ND,#N/A,#N/A,11
IAJ-20463748-0-104011-lb,#N/A,#N/A,6
IAK-19283765-x-491192-fF,Cincinnati,Ohio,4
IAK-37141692-J-095022-d5,Toledo,Ohio,8
IAL-43430856-G-428342-KG,Buffalo,New York,9
IAL-74540683-4-152002-U2,Fort Smith,Arkansas,7
IAM-71552344-x-187093-Zy,Harrisburg,Pennsylvania,4
IAN-71136547-r-513920-sP,Albany,New York,6
IAP-99730809-G-155801-tA,#N/A,#N/A,2
IAQ-52323085-e-190286-BO,Los Angeles,California,3
IAR-29416716-6-372584-78,Bridgeport,Connecticut,2
IAR-43891148-U-668217-si,#N/A,#N/A,1
IAR-79996657-W-459818-BR,#N/A,#N/A,6
IAS-06724807-4-879847-6X,#N/A,#N/A,12
IAU-73764398-i-636760-RZ,Wilkes Barre,Pennsylvania,6
IAV-88192866-u-072097-C9,Mobile,Alabama,7
IAV-95465038-k-306492-JL,#N/A,#N/A,8
IAW-42936329-j-931199-CB,#N/A,#N/A,13
IAW-77747282-Z-783111-d6,San Diego,California,9
IAW-86882742-B-825571-f3,#N/A,#N/A,7
IAX-66116563-r-789028-qF,Orlando,Florida,2
IAY-27136753-v-293441-wC,Boulder,Colorado,10
IAZ-43798294-y-154271-WD,Saint Louis,Missouri,8
IAZ-92735790-j-888646-RZ,Washington,District of Columbia,9
IAZ-96871795-J-192483-xF,Dallas,Texas,7
IBA-32781971-4-854218-gM,El Paso,Texas,12
IBB-91927977-o-118034-44,Greenville,South Carolina,10
IBC-03167232-d-994666-FK,Austin,Texas,11
IBC-32535521-h-786024-L8,#N/A,#N/A,4
IBD-71278618-k-312439-KC,Indianapolis,Indiana,5
IBE-23567260-n-392717-WB,Lafayette,Indiana,2
IBE-67635988-M-841828-bq,#N/A,#N/A,12
IBF-33874481-2-564416-JW,Greensboro,North Carolina,3
IBF-40242249-v-062014-5g,#N/A,#N/A,10
IBF-84142729-W-011472-Ta,#N/A,#N/A,3
IBG-24406694-q-603829-6j,Austin,Texas,12
IBG-39985899-5-241205-uY,Monticello,Minnesota,8
IBG-71395612-J-179698-d4,Pensacola,Florida,2
IBH-13682616-s-314624-9i,Trenton,New Jersey,11
IBH-50598460-j-301938-WN,Huntsville,Texas,13
IBI-74652155-w-645587-fq,New York City,New York,6
IBI-92115111-1-764742-W8,Minneapolis,Minnesota,13
IBI-95147998-K-513267-en,#N/A,#N/A,9
IBK-58383128-O-076017-fx,#N/A,#N/A,8
IBL-40893262-G-270969-S6,Columbia,Missouri,7
IBM-17304183-K-131476-Hr,#N/A,#N/A,13
IBM-51288049-E-158228-4A,#N/A,#N/A,6
IBM-61936168-j-968307-0a,Houston,Texas,11
IBM-70801617-Q-391634-Fx,#N/A,#N/A,7
IBN-22046220-I-115585-Iv,#N/A,#N/A,13
IBN-44643424-w-682010-sW,Toledo,Ohio,10
IBQ-91101490-9-460222-5B,Richmond,Virginia,0
IBR-39669534-Q-717405-Ee,Toledo,Ohio,3
IBS-20049580-o-402250-te,Stamford,Connecticut,7
IBS-27838294-B-963556-Rp,Reno,Nevada,0
IBS-61993795-N-243382-j4,#N/A,#N/A,3
IBS-68835079-M-831898-yB,#N/A,#N/A,11
IBT-10266504-F-787110-21,Erie,Pennsylvania,9
IBT-70815887-B-511969-6h,#N/A,#N/A,12
IBU-26555534-9-863814-Zo,Hyattsville,Maryland,5
IBU-42213789-H-133054-9L,Omaha,Nebraska,7
IBV-71047772-C-686577-vA,Decatur,Illinois,12
IBW-08489262-q-727908-ke,#N/A,#N/A,2
IBW-26515839-M-168056-AA,Salt Lake City,Utah,2
IBW-32915151-E-749960-SF,Northridge,California,1
IBW-44449776-u-228634-zS,Burbank,California,3
IBW-73084028-3-606884-vd,Denton,Texas,0
IBY-85300219-k-497369-y2,Chicago,Illinois,1
IBY-97755636-5-787213-3L,#N/A,#N/A,4
IBZ-31554817-e-308536-ce,Amarillo,Texas,13
ICA-03477194-0-460035-PM,Washington,District of Columbia,13
ICA-37506849-e-234963-4r,Wilkes Barre,Pennsylvania,1
ICA-54505095-l-120301-f8,Orlando,Florida,1
ICA-60539892-S-007294-LC,San Diego,California,6
ICA-77878922-U-609096-Yu,Wilmington,Delaware,13
ICB-55643344-z-878314-6L,El Paso,Texas,3
ICC-04258868-M-127038-uw,Seattle,Washington,6
ICC-23945958-K-378468-S1,#N/A,#N/A,12
ICD-94048782-B-190621-nc,Wichita,Kansas,2
ICE-11013767-8-265276-Du,Philadelphia,Pennsylvania,10
ICE-17566187-M-099670-00,#N/A,#N/A,4
ICE-51526031-H-460653-wS,Little Rock,Arkansas,0
ICF-22345978-a-707744-o5,Philadelphia,Pennsylvania,11
ICG-61994910-E-258503-Za,Hagerstown,Maryland,2
ICG-78349073-2-741840-wc,Wichita,Kansas,12
ICH-15915749-d-889834-0X,Muskegon,Michigan,11
ICH-16034538-F-315236-ny,Wichita Falls,Texas,11
ICH-23669754-6-650071-A5,#N/A,#N/A,1
ICH-55820508-2-577137-km,Staten Island,New York,3
ICI-50689922-o-617484-sq,#N/A,#N/A,10
ICI-83313425-e-499268-8d,#N/A,#N/A,10
ICI-95320390-v-731866-gt,#N/A,#N/A,4
ICJ-17617121-m-694409-59,#N/A,#N/A,8
ICJ-51780871-D-547573-4r,El Paso,Texas,7
ICK-88976227-K-949821-kS,Burbank,California,12
ICL-57060235-b-865019-iy,Montgomery,Alabama,4
ICM-04631970-d-926702-XN,Corona,California,10
ICM-50528728-A-796988-or,Columbia,South Carolina,5
ICN-09094377-s-186990-ZM,#N/A,#N/A,7
ICN-19264360-v-871729-B5,New York City,New York,9
ICN-84468480-s-636388-BB,Louisville,Kentucky,9
ICN-97349936-0-670462-an,Anaheim,California,2
ICO-21613534-s-591612-aD,Chattanooga,Tennessee,7
ICO-28884929-q-690052-y4,#N/A,#N/A,2
ICO-36920809-G-464985-Us,#N/A,#N/A,12
ICO-44700645-T-272005-Gs,Washington,District of Columbia,10
ICP-23194739-0-835355-F9,#N/A,#N/A,6
ICP-62122872-l-661864-q0,Houston,Texas,2
ICQ-12507303-1-529548-xw,Louisville,Kentucky,9
ICQ-17231942-s-783173-0P,#N/A,#N/A,1
ICR-15264074-v-499008-hJ,Odessa,Texas,12
ICR-35768444-x-752972-JE,Wilmington,Delaware,10
ICS-38031104-K-173108-S4,Tallahassee,Florida,7
ICT-37097360-9-784182-wU,Louisville,Kentucky,4
ICT-52588098-U-774734-is,#N/A,#N/A,0
ICU-08507103-m-197894-Fh,Monticello,Minnesota,0
ICU-13480553-m-732568-YW,#N/A,#N/A,2
ICU-14407819-B-788588-VI,Orlando,Florida,8
ICV-15023806-8-577093-jz,#N/A,#N/A,0
ICV-41626932-m-067861-wd,#N/A,#N/A,1
ICV-61822495-5-684922-B3,Saint Louis,Missouri,7
ICW-91958207-0-123577-b6,Philadelphia,Pennsylvania,8
ICX-10493512-t-704931-tf,#N/A,#N/A,1
ICY-24481397-m-032761-vz,Washington,District of Columbia,12
ICY-50625989-Z-693479-MR,Des Moines,Iowa,5
ICY-57354580-x-623712-3u,Orlando,Florida,7
ICZ-54188356-N-051093-Ki,Anchorage,Alaska,8
IDA-20699804-q-326216-OF,Fort Wayne,Indiana,4
IDA-37886937-3-092596-VM,#N/A,#N/A,2
IDB-43750947-E-414834-yb,#N/A,#N/A,10
IDD-00594860-Z-025284-41,Tacoma,Washington,0
IDD-91000614-k-982715-FB,Dallas,Texas,1
IDF-44375517-c-449050-n6,Savannah,Georgia,12
IDF-84967772-N-381014-J1,Richmond,Virginia,13
IDG-08952866-c-594570-Bx,Berkeley,California,9
IDG-52639137-b-089280-AA,San Diego,California,8
IDH-00451737-b-124775-33,Denver,Colorado,1
IDH-28933415-N-228707-I5,#N/A,#N/A,5
IDH-54327479-p-944459-Jn,Morgantown,West Virginia,1
IDH-76552507-T-637986-HJ,Washington,District of Columbia,12
IDH-86204045-8-204828-vz,Washington,District of Columbia,3
IDH-97370880-F-269033-Hk,Mobile,Alabama,10
IDI-09762233-d-674886-dI,Carson City,Nevada,0
IDJ-31728726-L-934138-OB,#N/A,#N/A,7
IDJ-94491524-x-842422-ex,Clearwater,Florida,3
IDK-00207754-8-557767-Gc,Des Moines,Iowa,0
IDK-11561742-i-634655-VB,Stamford,Connecticut,8
IDK-41913805-W-159499-9z,Pittsburgh,Pennsylvania,5
IDK-46378880-7-352866-Ii,Pueblo,Colorado,9
IDK-46946244-W-664831-RJ,Fort Smith,Arkansas,13
IDK-64206662-I-447782-Dv,New York City,New York,5
IDL-35575827-v-674784-Od,New Bedford,Massachusetts,2
IDL-49648360-a-657487-Je,Lake Worth,Florida,9
IDL-70639493-t-726803-VN,Lexington,Kentucky,11
IDM-18878205-C-480114-0L,Rochester,New York,10
IDN-96925135-b-442621-4q,#N/A,#N/A,6
IDO-96641676-o-067742-a1,#N/A,#N/A,11
IDP-57800610-n-221445-kB,Springfield,Illinois,4
IDQ-13090023-v-085772-mk,New Orleans,Louisiana,12
IDQ-80087382-8-084550-Bx,#N/A,#N/A,8
IDR-33642559-S-186726-Lk,#N/A,#N/A,13
IDS-38813752-U-563026-9U,Tampa,Florida,9
IDT-33900202-I-326822-12,#N/A,#N/A,12
IDU-02809622-a-002679-CI,#N/A,#N/A,9
IDU-36755074-Q-878230-1j,Tampa,Florida,8
IDU-57672614-m-793951-6S,#N/A,#N/A,13
IDU-58644819-i-878698-0U,Portland,Oregon,11
IDU-89520321-A-151425-gY,Tyler,Texas,9
IDV-39904364-t-443066-yH,Chicago,Illinois,12
IDV-44620001-k-427625-rA,#N/A,#N/A,11
IDW-31326459-y-155490-Dq,#N/A,#N/A,13
IDW-79647859-z-393096-xy,Durham,North Carolina,7
IDX-13138758-i-210343-st,Bloomington,Illinois,1
IDX-55673368-2-687478-Xl,#N/A,#N/A,7
IDX-93664295-Q-202099-5L,#N/A,#N/A,2
IDY-03191163-E-672425-mi,New Haven,Connecticut,8
IDZ-00588623-4-079456-qW,#N/A,#N/A,7
IDZ-06018319-Z-038228-n5,#N/A,#N/A,8
IDZ-47337271-S-684639-5F,Saint Louis,Missouri,7
IEA-18303797-m-926792-Hs,Mobile,Alabama,8
IEA-24403075-G-779021-Re,Washington,District of Columbia,0
IEA-67368009-E-702480-kr,Colorado Springs,Colorado,10
IEB-11773278-x-019187-xW,Washington,District of Columbia,12
IEB-74794022-W-747827-eD,Norfolk,Virginia,4
IEB-81144856-t-064098-ZN,Ann Arbor,Michigan,1
IEC-08365104-w-776223-pU,New York City,New York,11
IEC-87055380-D-154737-Rf,#N/A,#N/A,11
IEC-88146710-N-982757-c9,Little Rock,Arkansas,9
IED-07750002-T-799350-PD,New Orleans,Louisiana,1
IED-35524621-S-253125-y7,Philadelphia,Pennsylvania,2
IED-91670565-Y-452668-UU,Miami,Florida,4
IEE-00173520-3-584928-7h,Fort Worth,Texas,7
IEE-82520018-6-192452-gd,Philadelphia,Pennsylvania,4
IEE-95346451-I-314158-nW,#N/A,#N/A,7
IEG-22378000-K-887099-4j,Washington,District of Columbia,1
IEG-41693766-z-049313-A7,South Lake Tahoe,California,9
IEG-73283975-0-406234-yq,Inglewood,California,9
IEH-01424122-w-286673-a3,Phoenix,Arizona,5
IEJ-73789452-I-567577-5u,#N/A,#N/A,12
IEK-80318438-k-993116-8t,Wichita,Kansas,10
IEM-44220476-g-353683-Mz,Jacksonville,Florida,2
IEO-21527070-R-470332-cV,#N/A,#N/A,6
IEO-39351838-Q-630862-WC,#N/A,#N/A,1
IEO-68496537-g-599321-ni,#N/A,#N/A,12
IEP-14968815-E-652334-aL,Buffalo,New York,1
IEQ-19229497-r-885142-ub,#N/A,#N/A,7
IEQ-33224901-j-894634-1x,Kansas City,Missouri,11
IEQ-36753959-5-121861-W5,#N/A,#N/A,9
IEQ-48581550-3-156599-bV,Syracuse,New York,0
IEQ-83385216-6-242797-6B,#N/A,#N/A,8
IER-05783656-8-408190-MY,Sacramento,California,7
IER-56017812-w-726247-UN,Cincinnati,Ohio,0
IES-00522905-u-689186-UI,Salt Lake City,Utah,4
IES-18922743-q-725925-PG,#N/A,#N/A,7
IES-19365638-N-924052-So,#N/A,#N/A,4
IET-02855408-G-715513-7s,#N/A,#N/A,10
IET-14112116-Z-866468-AV,#N/A,#N/A,9
IEU-28675424-n-247226-E9,#N/A,#N/A,5
IEU-73729560-o-460714-ON,#N/A,#N/A,1
IEV-21475141-G-455643-SY,Richmond,Virginia,12
IEV-99488686-r-269253-Sv,#N/A,#N/A,12
IEX-47787030-b-224219-po,Akron,Ohio,8
IFA-31940808-2-763223-O0,Homestead,Florida,12
IFA-35877713-R-984472-au,Boston,Massachusetts,6
IFA-39993786-r-612739-7O,Van Nuys,California,7
IFA-77454068-Y-968202-Tw,Indianapolis,Indiana,1
IFA-84636823-0-594243-Yw,Colorado Springs,Colorado,12
IFB-00195689-i-097803-n1,#N/A,#N/A,1
IFB-30104235-m-836120-Bj,#N/A,#N/A,1
IFB-83784438-N-896026-JH,Moreno Valley,California,9
IFC-17137848-o-527745-9x,Cape Coral,Florida,0
IFD-08975395-7-345815-dC,Fresno,California,3
IFD-39838823-A-253205-dD,Bronx,New York,0
IFE-14867670-S-399600-MT,Farmington,Michigan,6
IFE-53190808-d-120449-NO,Huntington,West Virginia,13
IFE-80103702-I-766898-Fn,Winston Salem,North Carolina,8
IFF-07318650-V-586454-8Y,Seattle,Washington,3
IFF-20923167-M-938916-RF,Charlotte,North Carolina,2
IFF-43421223-M-808980-RN,Saint Joseph,Missouri,10
IFF-61142485-A-417440-wa,Manassas,Virginia,1
IFF-98610030-Y-177820-ZN,Palatine,Illinois,9
IFG-87897012-f-526067-VH,Detroit,Michigan,0
IFI-00012073-2-642269-Yi,Metairie,Louisiana,2
IFI-31277173-T-796016-Ej,#N/A,#N/A,10
IFI-39744573-t-882794-vR,Little Rock,Arkansas,11
IFJ-07107473-V-085039-41,#N/A,#N/A,9
IFJ-86695576-T-505642-F7,Hialeah,Florida,0
IFK-02837019-o-419428-1e,#N/A,#N/A,11
IFK-51949137-k-925465-jF,Richmond,Virginia,5
IFK-82761589-K-078372-yG,San Antonio,Texas,12
IFL-00231948-x-338396-ay,#N/A,#N/A,1
IFL-59760229-D-702522-bd,#N/A,#N/A,9
IFL-90177943-2-725497-oe,#N/A,#N/A,3
IFM-20527407-z-992437-v4,Chicago,Illinois,1
IFN-61465072-r-362021-cG,Charlotte,North Carolina,13
IFO-43399388-s-113661-aQ,Oklahoma City,Oklahoma,11
IFO-51195636-5-107007-ec,Columbus,Georgia,11
IFO-94170091-i-462044-f1,Lancaster,Pennsylvania,5
IFQ-24637404-M-323045-hG,#N/A,#N/A,10
IFQ-85817661-I-084013-RM,#N/A,#N/A,10
IFR-13756424-G-070903-du,#N/A,#N/A,11
IFR-15099109-5-760224-Fb,Tulsa,Oklahoma,1
IFR-28138646-P-561551-F9,#N/A,#N/A,11
IFR-57673962-2-635589-YH,Midland,Texas,5
IFS-37862876-p-225491-Aj,#N/A,#N/A,6
IFS-96646607-P-102742-tr,Detroit,Michigan,11
IFT-61891140-K-137907-Gj,Charlotte,North Carolina,9
IFU-50140342-Q-724256-f6,#N/A,#N/A,1
IFU-50813984-F-280963-Rh,Raleigh,North Carolina,3
IFU-80047417-N-808109-oK,San Antonio,Texas,7
IFW-27607517-5-670694-ZU,Jacksonville,Florida,3
IFY-89749489-o-971843-MD,Tampa,Florida,6
IGA-50657767-V-157680-1i,San Antonio,Texas,10
IGB-10312982-M-770327-q0,Cleveland,Ohio,5
IGB-72272657-B-174851-kC,Des Moines,Iowa,2
IGB-99398664-k-480139-Zq,Tampa,Florida,2
IGC-23489370-Q-155188-3Y,Racine,Wisconsin,12
IGC-64366782-8-423929-Wm,Arlington,Texas,8
IGC-71995354-M-809731-hm,#N/A,#N/A,8
IGD-68401400-M-893305-rd,Fort Wayne,Indiana,12
IGE-55279536-D-481204-07,Sacramento,California,1
IGE-64266248-S-553366-mE,#N/A,#N/A,7
IGF-16608863-L-710858-Vn,Boca Raton,Florida,3
IGG-08423811-3-341595-wL,Dayton,Ohio,3
IGG-70476596-r-762147-Tr,Duluth,Georgia,12
IGG-80742956-b-419231-kq,Omaha,Nebraska,5
IGH-32092020-z-314168-6p,Palo Alto,California,12
IGH-66402658-X-157823-VW,Tampa,Florida,10
IGI-12078530-O-232648-7q,Santa Barbara,California,12
IGI-53950932-y-946352-mc,Stockton,California,2
IGK-80131060-u-322534-8n,Tyler,Texas,10
IGM-66290449-H-844200-fn,North Las Vegas,Nevada,8
IGN-71101377-u-279101-Z0,Plano,Texas,4
IGO-93066837-O-194731-aN,#N/A,#N/A,7
IGP-02082976-s-865927-em,Huntington,West Virginia,13
IGP-38735788-G-237735-sy,Amarillo,Texas,9
IGP-54382230-7-750261-ki,Atlanta,Georgia,8
IGP-88976500-W-684381-UA,Dayton,Ohio,4
IGP-89424386-8-004528-Bf,#N/A,#N/A,9
IGQ-50388272-n-948760-UK,#N/A,#N/A,13
IGQ-57762204-W-944010-ht,Chattanooga,Tennessee,13
IGQ-69922068-R-359444-tQ,Los Angeles,California,6
IGR-03923490-U-030565-A9,#N/A,#N/A,10
IGR-05479368-k-328605-AV,#N/A,#N/A,11
IGR-55206661-o-354979-9o,Norwalk,Connecticut,8
IGS-64273109-2-930263-Ia,Milwaukee,Wisconsin,4
IGS-70652022-y-452549-gO,Columbus,Ohio,9
IGT-05946992-Y-293476-7o,Fresno,California,9
IGT-13830671-y-301130-Bs,#N/A,#N/A,7
IGT-37405815-W-845131-y1,#N/A,#N/A,4
IGU-22121291-b-564174-3D,#N/A,#N/A,8
IGU-34821444-v-158004-9n,Tulsa,Oklahoma,2
IGV-57523068-S-834246-BK,#N/A,#N/A,2
IGV-75268007-x-428011-2S,#N/A,#N/A,9
IGV-80715401-n-573048-cT,Pasadena,California,11
IGW-51126252-7-158029-RX,#N/A,#N/A,12
IGW-88655161-E-398541-Q4,Louisville,Kentucky,0
IGX-46764194-4-450968-AK,Fort Worth,Texas,10
IGZ-25571321-k-251628-os,Richmond,Virginia,1
IGZ-95921943-M-800857-fY,Waterloo,Iowa,1
IHA-52322319-t-387392-Ii,Tucson,Arizona,4
IHA-90618064-p-315887-lS,#N/A,#N/A,13
IHB-00695305-I-440531-1g,Washington,District of Columbia,1
IHB-65914386-B-780056-CB,#N/A,#N/A,2
IHC-21957381-z-619319-3t,#N/A,#N/A,9
IHC-63595619-G-547987-gn,Stockton,California,13
IHC-76401978-4-282434-C1,#N/A,#N/A,1
IHD-60926098-N-038691-91,Lima,Ohio,13
IHD-82154494-x-162617-iR,#N/A,#N/A,4
IHD-94729513-d-847354-RJ,#N/A,#N/A,8
IHE-52221670-W-697152-bC,West Palm Beach,Florida,8
IHE-55100717-V-674687-aI,Washington,District of Columbia,0
IHG-00957451-Q-595669-3l,San Jose,California,4
IHG-51863311-a-453846-8v,Fort Worth,Texas,13
IHG-80117770-w-269148-Dw,Norfolk,Virginia,12
IHG-92825045-S-144856-yT,Madison,Wisconsin,11
IHH-11322428-f-175158-xJ,#N/A,#N/A,4
IHH-83039174-n-462176-6c,#N/A,#N/A,3
IHI-06461033-S-569950-VD,#N/A,#N/A,1
IHI-13601826-x-603620-ti,Jamaica,New York,2
IHI-22629397-w-536069-3V,Johnson City,Tennessee,6
IHI-72966951-G-403110-Sy,#N/A,#N/A,3
IHI-77594326-w-631158-uZ,Cleveland,Ohio,2
IHJ-43835681-1-118777-Zz,Houston,Texas,1
IHJ-57994516-F-752836-dg,Los Angeles,California,7
IHJ-74679584-v-782252-17,#N/A,#N/A,13
IHJ-76435636-N-651975-FR,Lubbock,Texas,13
IHK-67607874-7-665728-H6,Charleston,South Carolina,10
IHM-24541166-B-279961-jI,#N/A,#N/A,1
IHM-35953141-7-217519-16,Jacksonville,Florida,6
IHM-47260787-h-815275-J0,#N/A,#N/A,11
IHN-31574862-4-254474-j1,Reno,Nevada,2
IHN-57336025-o-275301-Vi,Cleveland,Ohio,6
IHO-09352461-M-975449-cY,Salt Lake City,Utah,0
IHO-42545894-8-795440-Ma,Albany,New York,5
IHO-73635644-9-198462-th,Greensboro,North Carolina,2
IHP-09498442-2-735122-TW,#N/A,#N/A,11
IHP-14285173-L-517124-lg,Greensboro,North Carolina,0
IHP-76389697-r-210804-2S,Tyler,Texas,12
IHP-84330167-l-280331-QV,Wilmington,Delaware,5
IHP-85388616-D-491314-qW,Houston,Texas,6
IHQ-84920630-Z-897995-JE,Tuscaloosa,Alabama,7
IHR-59744479-y-295109-Td,#N/A,#N/A,7
IHR-63148806-r-952222-yd,Austin,Texas,13
IHS-21091528-d-773771-RA,Phoenix,Arizona,7
IHS-52180667-0-254638-BX,#N/A,#N/A,5
IHS-99324646-w-504746-q3,Evansville,Indiana,13
IHT-98756178-U-620258-f0,#N/A,#N/A,10
IHU-37751983-a-930241-tR,#N/A,#N/A,12
IHU-61711633-H-162763-cb,San Diego,California,5
IHU-77072769-c-560739-o7,#N/A,#N/A,6
IHU-83830872-O-581594-Wo,Austin,Texas,12
IHU-88160045-I-827207-Ed,#N/A,#N/A,13
IHV-69947719-B-870697-F4,#N/A,#N/A,12
IHW-44092951-9-841870-ty,Jamaica,New York,3
IHW-47955077-r-652151-bZ,Dallas,Texas,2
IHW-72100656-R-645125-Ly,Denver,Colorado,6
